,mz,CK07,CK08,CK09,CK10,CK11,CK12,D01A1,D01A2,D01A3,D01A4,D01A5,D01A6,D01B1,D01B2,D01B3,D01B5,D01B6,D02A1,D02A2,D02A3,D02A4,D02A5,D02A6,D02B1,D02B2,D02B3,D02B4,D02B5,D02B6,D03A1,D03A2,D03A3,D03A4,D03A5,D03A6,D03B1,D03B2,D03B3,D03B4,D03B5,D03B6,D04A1,D04A2,D04A3,D04A4,D04A5,D04A6,D04B1,D04B2,D04B3,D04B4,D04B5,D04B6,D05A1,D05A2,D05A3,D05A4,D05A5,D05A6,D05B1,D05B2,D05B3,D05B4,D05B5,D05B6,D06A1,D06A2,D06A3,D06A4,D06A5,D06A6,D06B1,D06B2,D06B3,D06B4,D06B5,D06B6,D07A1,D07A2,D07A3,D07A4,D07A5,D07A6,D07B1,D07B2,D07B3,D07B4,D07B5,D07B6,D08A1,D08A2,D08A3,D08A4,D08A5,D08A6,D08B1,D08B2,D08B3,D08B4,D08B5,D08B6,D09A1,D09A2,D09A3,D09A4,D09A5,D09A6,D09B1,D09B2,D09B3,D09B4,D09B5,D09B6,D10A1,D10A2,D10A3,D10A4,D10A5,D10A6,D10B1,D10B2,D10B3,D10B4,D10B5,D10B6,D11A1,D11A2,D11A3,D11A4,D11A5,D11A6,D11B1,D11B2,D11B3,D11B4,D11B5,D11B6,D12A1,D12A2,D12A3,D12A4,D12A5,D12A6,D12B1,D12B2,D12B3,D12B4,D12B5,D12B6
243_1040558,243.1040558,10.07624388,8.86970854,9.471244104,9.494782783,9.572705905,9.345384168,9.082342505,9.225800137,9.192152244,9.334806714,9.473952833,9.904347362,9.399465534,10.12722419,9.361232801,10.12690571,9.554592662,9.093010273,9.393132748,9.158253375,8.918532889,9.07410557,9.567214829,9.17379871,9.373064337,9.472920412,9.574547025,9.499536237,9.856722913,9.554192233,9.361670237,9.303909742,9.475020945,9.471486739,9.034995299,9.8709395,9.803868573,9.49422371,9.634956342,9.216847791,9.456273886,9.326063492,9.631185924,9.360335845,9.588355801,9.438775922,9.200780358,9.823314677,9.613931723,9.255223107,9.212429304,9.662682251,8.742276095,9.117203013,9.324697563,8.693853648,9.23075667,9.317670616,9.285771528,9.837107168,9.912006953,9.196332967,9.875906527,9.822184998,9.658971126,9.008008171,9.34613292,9.472433817,9.338881468,9.562295381,9.347168757,9.706033848,9.612598905,9.565914584,9.765518616,9.892355069,9.889805869,9.403777156,9.512511791,9.158928574,9.310483161,9.473526059,9.800491552,9.896041729,9.324092666,9.50155259,9.391048973,9.645980402,10.01265107,9.481469147,8.813910529,9.06785539,9.670005347,9.36714579,8.999561764,9.722051761,9.854481673,9.907009916,9.861213734,9.657059801,9.93781662,9.26651125,9.273466526,9.216683948,9.295710801,9.317387937,9.808229,9.461245376,9.412851918,9.484373808,9.596959377,9.384529618,9.557036301,9.362571768,9.529737948,9.510542764,8.81410668,9.871887069,9.181208865,9.423693282,10.04014596,9.541379079,9.21421449,9.877396888,9.550890673,9.807667118,9.448142978,9.095370962,9.429224212,9.199045275,9.41158259,9.129841961,9.520518989,9.548327628,9.557977692,9.53374248,9.677077676,9.158004016,9.176025793,9.168376215,9.316038434,9.238677061,9.696994619,9.172193207,9.187144241,9.266454796,9.125995648,9.461430551,9.394416606
243_108455,243.108455,8.691030775,9.055610897,8.670423513,8.531768587,8.65651541,9.23668643,10.11094038,10.60328628,9.803326482,9.73331872,9.168824723,9.142168755,9.150903218,9.087512167,9.021849916,9.458710534,10.38576824,9.705176392,9.733373631,9.585173453,8.797357407,9.030061549,9.831378333,9.261383437,9.149454375,10.14267819,9.432640285,8.967452934,9.687595196,8.805645676,9.556388256,9.962335243,9.320074068,9.56787937,9.331005131,8.93239705,9.091665547,9.232969983,10.03091217,9.353152327,9.617033559,9.235611229,9.486298948,9.075146979,9.356313962,9.950381505,10.07675056,9.594942065,9.99264919,9.628162197,8.966687039,9.542081609,9.864316366,9.53994165,10.29984984,9.368445565,10.32113414,9.588967366,9.341595647,8.81104539,8.935707264,9.519496462,8.746166811,8.786139098,9.177569316,9.617146529,9.057935563,9.29385506,9.447058218,9.719911674,9.430979946,9.125149682,9.076118255,8.537112752,8.524794653,8.611615632,9.214156252,9.769864601,9.015296185,9.891246539,9.346145075,9.800026974,9.252583521,8.881279657,8.705461465,8.724858702,9.746067377,8.62294306,9.226595712,9.875477132,9.607244322,9.885244937,9.435318544,9.886155812,9.158686896,8.741655037,8.984336671,8.824134738,8.735371768,8.421845949,8.822594888,9.438619426,9.682324937,9.503422145,9.987943908,9.701794174,9.916598519,10.7654147,9.258072092,9.029361426,9.451358254,10.14251892,8.926854062,9.582872392,9.512582369,9.700294017,9.812693219,9.182902852,9.59056474,9.821426742,9.303223368,9.859411008,9.735759715,9.082581427,9.883258261,9.239134585,10.1914194,9.853745891,9.715211152,9.629454744,10.0038437,10.06374079,9.613179194,9.213236236,8.674116023,9.38884467,9.440220629,9.76303048,9.471747774,9.834895746,10.53951249,9.815802325,9.343892979,10.26532354,9.593072681,9.566707567,9.134344039,9.16212739,9.533923218
243_1097228,243.1097228,8.59202265,8.675337805,9.797724775,9.404851285,8.847565161,9.035762625,10.46555224,11.21001042,8.753340292,9.523269117,8.799506471,8.720023256,9.37412839,9.162796894,8.633664002,8.740826318,8.845647622,8.599536905,8.889105794,8.657587266,8.84748181,8.791080845,10.64145947,8.893277772,8.864767535,8.960946354,8.600929992,8.707487608,8.741850929,8.702983565,8.557068332,9.020754712,9.115865071,8.691469412,8.87572017,8.722757307,8.769486578,8.861538107,8.789325884,9.089103511,8.482910766,8.917691267,8.571525604,9.114244346,8.385108014,8.588510961,8.749696751,8.845516028,9.045873804,8.6322801,8.823956503,9.056366212,8.926032545,8.835898848,8.656218319,9.078007651,8.811479096,8.560168313,8.637906438,8.515536142,8.751794433,10.45205056,8.737866473,8.721927542,8.763295383,8.789949077,8.7900294,8.596826934,8.879594587,9.033016933,8.514415729,8.732238308,8.801859881,9.327718342,9.04892054,9.243506511,8.661509622,8.864508256,8.858130622,9.041720775,8.977768537,8.80426814,8.702388403,9.124369725,8.487497109,8.54909165,8.598985372,9.194322095,8.652374391,9.19615234,9.024791917,8.79142794,8.708754313,9.237700596,8.66571903,8.780440583,8.598681649,8.683687196,8.941538088,8.719089405,9.609571599,8.784054785,8.504322362,8.852555442,8.757837847,8.479445739,8.690719549,8.956073196,8.720347802,8.901007388,8.835980184,8.665754933,8.77270212,8.935573465,8.555090296,8.636906175,8.849830861,8.849255711,8.817678546,8.822008943,9.081858559,8.685581562,8.659644977,8.618370952,8.502495581,8.948961028,8.755484612,8.995465087,8.814877954,8.80618937,9.209187432,8.699147156,8.718280326,8.705054813,9.001173406,9.036345601,8.827941445,8.71480455,8.939703331,8.699087936,8.925202755,8.658191416,8.798333364,8.707675007,8.862347472,8.763836824,8.771900888,9.006015447,8.523776892
243_1585913,243.1585913,9.459463697,9.017564721,9.817352057,9.550147092,9.131687526,9.226469794,8.972343767,9.072036402,8.946548841,9.284177598,9.485549178,9.304406702,9.4934688,8.93497792,8.609661284,9.022296099,9.024934028,9.006583135,8.566408834,8.94800223,8.903513023,9.285886457,8.66630135,9.35125729,9.148924658,9.272803046,9.213002729,9.524385156,8.875035742,9.069270716,8.89905386,9.070577916,9.390514229,9.12542901,9.298183633,9.336300769,9.259146118,9.149116979,9.0786046,9.260146662,9.089424603,9.090364175,8.850627458,9.240476773,8.670775116,9.045404089,9.127240386,9.090483406,9.052693166,8.954752033,9.305017303,9.126669736,9.467732638,9.24959622,8.914591192,9.515527123,8.722130353,9.078074653,9.037987967,8.858091717,9.228769414,8.633011153,9.22690154,9.245933082,9.016989064,8.975694048,9.278530687,8.86852429,9.282810169,8.897158165,9.42198933,8.624315255,8.826276934,9.663090656,9.321782547,9.572509652,8.720068716,9.00154138,9.168142513,9.252556219,9.387960761,9.283422592,9.075802601,9.274811347,8.853606636,9.182236598,9.065852059,9.251656538,9.012440971,8.919719697,9.416179908,8.940724643,9.429360652,9.1666601,8.742663066,9.106617432,8.972722055,8.890416703,9.153491194,9.240261554,9.411343903,9.22171211,9.063589701,9.444722271,9.164914543,8.863985822,8.989799868,9.249423871,8.99652921,9.168241172,8.956397425,9.130776435,9.208646647,9.315088238,9.132486554,9.050000922,9.16349275,9.207819316,9.156115855,8.840369231,9.407305961,9.056176012,8.840234261,9.289180012,9.039521312,8.948162765,8.868812932,9.318211523,9.075233799,9.223646732,8.925669304,9.08593172,9.112313457,8.96837115,9.24158767,8.770802955,9.013530822,8.519409656,8.970757188,9.089466316,8.921234143,8.741707582,9.06921561,8.819012825,9.175177736,9.226774178,9.382288372,9.26613922,9.533220617
243_9448895,243.9448895,10.15574244,9.980092131,9.949751549,10.0610697,10.49567027,9.816778515,8.950588369,9.338164281,9.383632961,8.876765451,9.832956599,9.165493314,9.579983863,9.255275025,9.91124529,8.783682529,8.886120823,9.768507992,8.770658503,9.746368755,9.953481995,9.984894627,9.009519758,9.736403346,9.790593503,8.729537518,9.798758198,9.776590138,8.989465813,9.977406556,10.10726371,8.696265133,9.806862541,9.45939524,10.0858299,9.639792691,9.771591488,9.469660355,9.553242649,9.438064252,9.834740461,9.772296217,9.687848469,10.17059154,9.959017573,8.889496283,9.091427531,9.152027409,8.423205617,9.764868371,9.817084339,8.812540462,9.714315487,10.05674938,9.12086624,9.612184235,9.338925703,10.11709776,9.891872131,9.373348663,10.33106583,10.07824,10.27877686,8.712573459,9.846842194,9.708528397,9.783076691,10.08148009,9.582722109,8.750581333,9.803000871,8.571903837,10.03169345,10.19954427,9.905686986,8.81201955,9.084298984,8.75870626,10.17928718,8.617772467,9.672830796,9.933850686,9.007877251,9.310317802,10.41349982,10.36993665,9.005143441,9.804036692,8.825479323,9.30904536,9.814509625,9.910222485,9.432277895,9.618148215,9.474298045,10.17926933,8.741490665,10.11702734,9.016698695,10.06891856,9.067251853,9.933053485,9.906566922,9.908418394,8.86490398,9.637411045,9.21363523,9.311936592,9.729341043,9.659705646,9.909645262,9.858637117,9.585206476,8.832380439,10.22772093,9.450443364,9.931121238,9.455161319,9.845168219,9.023240953,9.32484345,8.785820317,9.657004177,10.09024077,8.813643674,10.12749713,8.835516238,9.719633022,9.870953174,9.403114694,9.464944323,8.973724404,9.748461244,9.61318782,9.548447833,9.637349251,9.379531292,9.339730197,9.921376611,9.357689105,10.80084607,10.03613671,9.466708964,9.375726787,9.595644892,9.510348644,10.06009949,9.37714006,9.935854525
243_9678943,243.9678943,8.633720376,8.798617323,8.410951005,8.237767583,8.724108193,8.608502779,9.363687998,9.375552064,9.019564836,9.176845291,8.697869414,8.707067134,8.996812088,8.993047566,8.617590651,8.852375947,9.30639086,9.383406476,9.03143284,8.991681042,9.170410742,8.875224299,8.824193991,8.953927187,9.012173175,8.971307349,9.23871155,8.836617505,8.87914527,8.417341117,9.619033943,9.379941002,8.772350137,8.919959143,9.193210501,8.443963566,8.420022378,9.122635253,8.996399247,8.484865705,9.463614092,9.32473919,9.077480457,9.696353736,8.964503288,9.044308449,9.281077914,8.948585006,8.996897967,9.565948504,8.718102256,8.863444855,8.9950205,9.216963262,9.48127983,9.073831875,9.547587695,9.377926578,8.905655441,8.658028772,8.29201515,9.02542616,8.587455504,8.597392338,8.772912005,9.410543845,8.923158409,9.000686448,9.058561014,9.191055905,8.808178072,8.609851781,8.604060676,8.415733922,8.496913403,8.574212319,9.078058164,9.082809352,9.456599471,8.970666767,9.367067115,9.208527207,8.613080314,8.4728396,8.871565313,8.676170534,8.392431675,8.659832065,8.641894246,9.060114394,8.862845303,9.399676428,8.736038678,8.995229358,9.020429264,8.742577159,8.559612983,8.421072096,8.582727699,8.482133043,8.533058477,8.917964477,9.48060657,8.848110992,9.226254754,9.245276768,8.941292666,8.791312604,9.213837646,8.638527409,9.324754645,9.35148391,8.762400386,9.195802375,9.26317126,8.93858234,9.088149646,8.427510112,9.619918961,9.020918216,8.689472609,9.013985706,9.19344423,8.506740694,9.060037699,8.680572007,9.378397941,9.231696937,9.123778539,9.152662976,9.746134057,8.812369558,8.932829549,9.073426412,8.491159048,9.055443403,9.431369077,9.236564024,9.87426757,8.690834086,8.838204945,9.681086429,9.479162187,9.51166026,9.21840094,9.182316872,9.02888766,8.677276836,9.227150706
244_0935313,244.0935313,9.923390797,11.01536005,11.2770948,10.90608806,10.6127868,10.35771933,10.6801709,10.70405072,9.769480341,11.73452107,10.92658275,10.32464516,11.3006126,10.63477275,9.698882345,10.14656903,11.87824554,10.35519927,10.92095612,10.22507273,10.55811433,10.63269889,10.37510717,10.80623883,10.32672273,10.89848053,10.58299866,10.37532056,10.1735895,10.25004217,9.983841748,10.94012944,10.79944729,10.79733362,10.78807618,10.73630146,10.25429525,11.24115897,10.8543531,11.05812667,10.26931949,10.94745625,9.881040761,10.61793203,9.681931357,10.78718437,10.67214279,10.27172674,10.94244845,10.62385133,10.71715185,11.33840248,10.7619907,10.772433,10.22287344,11.04825777,11.3975758,10.43477875,10.25598645,10.75388583,10.39456546,9.743193579,10.11661264,10.59496857,10.67603438,10.65972581,11.01546096,10.53821377,10.66988114,10.03992277,10.72684345,11.28156312,10.31344627,10.68223361,10.75078512,11.14877302,10.5800809,10.85382983,10.42912256,11.22051537,10.59614948,10.3283103,9.763635921,11.09272214,9.832567272,9.922108668,10.29022195,10.93819382,10.96415908,11.22153028,10.80373382,10.89894546,10.56082621,11.21701538,10.42989732,9.93828907,10.44417417,10.34631928,11.01855821,10.62857382,11.77021612,10.77519234,10.6803858,10.69951417,11.0556768,10.34445467,9.687063932,11.03646742,10.65955889,10.64909892,10.43173711,10.3363632,10.72313083,10.98444047,10.32622592,10.37576846,10.45116064,10.68342207,10.43026588,11.41517326,10.80285616,10.63836348,9.874346671,10.17307003,10.80166119,11.34545882,10.27648359,10.79957221,10.39575336,10.33699451,10.55844769,10.95114543,10.57097904,10.50256611,10.88028547,10.64154101,10.73730321,9.791882684,9.505507941,10.75926691,10.68528097,9.650201072,10.18334494,10.18659599,10.4438715,10.77857947,10.85575148,11.07422563,10.91523418
244_4945473,244.4945473,9.148570283,10.03916023,9.470796972,9.691993477,9.32400461,9.381657715,9.046509852,9.474756859,9.304903588,9.014490915,9.412595085,8.822293791,8.968645524,9.286058853,9.897698145,9.16042,8.821092511,9.334187404,8.644665605,9.572183889,10.10219261,9.786450853,9.059532574,9.844624812,9.86204656,8.934392174,9.531704166,9.783633645,9.105882703,9.891054746,10.06453516,8.852662596,9.739655048,8.848355362,10.04791529,9.475200286,9.529954574,9.254786779,9.166825561,8.988617585,9.67777215,9.972341631,8.959832563,9.984873471,9.352091325,8.719844388,8.666431107,8.633631047,8.824565129,10.16225132,10.06370228,8.969856427,9.597882067,9.886395621,8.765893744,10.21427816,8.647249501,9.979711969,10.0687062,8.873221241,8.925182207,8.842086941,9.320930141,8.894606425,9.80104499,9.794468195,9.975666734,9.964390185,9.559231827,9.024814921,9.555912376,8.883776688,9.273789108,9.660589228,9.402259407,8.760104426,9.044093212,8.605411214,10.14991797,8.72924991,10.10157417,9.608000293,9.036198449,8.78275657,9.864913382,9.783310728,9.001138296,9.594499703,9.241986968,9.09573139,10.41270949,10.00892737,9.253388877,9.000561831,9.765364213,9.112600365,8.834284199,9.886173991,9.019998856,9.589881324,8.643266124,9.996952669,9.730797829,9.747224593,8.679028181,8.914217169,8.894209739,9.370378071,9.733984015,9.816376752,9.716410148,9.558576039,9.509034248,8.781276687,9.605549439,9.247682652,9.741952063,9.005665188,10.07394424,9.051966536,9.184045843,8.513815406,9.184937085,9.529736229,8.660070338,8.998748864,8.666600867,9.830035427,9.738419531,9.127736048,9.620674356,8.537168576,9.347634641,9.566793185,9.190803103,9.70528556,9.431346516,8.675814017,9.381144674,8.775389051,8.891190054,9.470108515,9.732503908,9.494082664,9.544465663,9.581732935,9.872136322,8.75029203,9.609170044
244_9289364,244.9289364,9.975625676,9.629731226,9.159723837,9.377575091,10.08219448,9.632200249,9.464439137,9.441561113,9.624782158,9.17325089,9.353953233,9.171461629,9.869225696,9.411209357,10.21348123,9.358646963,9.687400783,10.21962813,9.44587563,10.03356113,9.732021643,9.464404204,9.329209264,9.506134053,9.52460942,9.114919707,9.411988756,9.751149362,9.298806819,9.924087088,10.03238595,9.175663624,9.626397403,9.359526733,9.801714429,9.35734191,9.474500485,9.67255678,9.735272462,9.034535832,9.836901716,9.54613904,9.711983832,10.04521232,10.11944993,8.900926606,9.389173875,9.287928169,8.83131082,9.99862359,9.514563545,8.801380235,9.650503196,9.652542751,9.600768844,9.438698309,9.592661542,10.13385959,9.503375775,9.311031206,8.438887658,10.98790042,9.851621029,8.707030822,9.571356506,9.662912049,9.561753376,9.992791721,9.754155841,9.055794123,9.499440657,9.004805386,10.27876549,9.603777471,9.876243672,8.837256647,9.475315887,8.977443025,10.00844751,8.903315427,9.689727078,9.971301562,8.936024802,9.10396766,10.69245905,10.46075388,9.220305751,9.595485645,9.198061652,8.862991085,9.88914162,9.942879936,9.704777898,9.201988349,9.973785794,9.863788697,9.426179348,10.01172861,9.121364181,9.562218083,9.002461707,10.39359828,9.788267345,9.487943513,9.209282527,9.612821547,9.366582391,9.188465768,9.605217445,9.563988175,10.26877314,9.94880667,9.197447071,9.029865084,9.765160546,9.546445781,9.59819171,9.197112134,9.675764237,9.099147923,9.182874923,8.880134336,9.887912734,9.496415551,8.976151912,8.946405674,9.782509752,9.792606063,9.724473968,9.379014752,9.378415703,8.858729004,9.542735197,9.46264343,9.2474183,9.526944786,9.275625301,9.620967279,9.417935053,9.168750837,9.19126217,10.29256262,9.432854025,10.17767951,9.937091096,9.557077815,9.510159509,8.836543203,9.723253176
245_0000225,245.0000225,8.818769428,9.257964805,8.823954076,8.62328046,8.73274203,9.221734488,10.38015461,9.391304235,9.720603079,9.932278106,9.306777596,8.82401272,8.872672966,8.671876457,8.817536114,9.021325253,9.962978295,9.828383931,9.706292063,9.595292439,9.54788307,9.539246079,9.563106352,9.489916702,9.540657424,10.16337503,9.848420708,9.179468064,9.049307785,8.418441975,10.19608596,10.49356466,9.135412959,9.663289506,9.713085075,8.642760689,8.750415746,10.03775539,9.6785521,9.065740519,10.03175019,9.810291796,9.54650522,9.967759731,9.265021948,10.20268353,10.32748284,9.378800419,9.950937987,10.12981929,9.226318211,9.61268869,9.762939007,9.928183372,10.60538737,9.742299407,10.41004678,9.972049237,9.661651513,8.662786343,9.296346553,9.145924285,8.51756938,9.058595718,8.745168092,10.12500018,9.494286273,9.353882601,9.746627909,10.13151931,9.60850645,8.771760157,9.067725884,8.402016689,8.471776869,8.970662355,9.347178038,10.3313501,9.791563214,10.47521007,9.988802401,9.433506041,9.122142736,8.853003042,8.696378273,8.772425957,9.255018369,8.678500216,8.771276454,9.705970634,9.27692543,10.0298466,9.308480429,9.908655952,9.186194385,8.852550329,8.87299564,8.790723455,8.915599957,8.676827246,8.847390048,9.270601577,10.14375038,9.316416573,10.444547,10.01147399,9.541647064,9.661024223,9.730960421,8.853468013,9.5069197,10.07876692,8.818792446,10.57508672,9.854881039,9.762811942,10.18676659,8.896063984,10.26921111,10.05632963,8.842624653,10.29880489,9.792596899,8.69161079,10.277392,8.900478923,10.23263361,9.956889361,9.807049113,9.547290651,10.6303402,9.451769512,9.421388946,9.698009328,8.567534775,9.647733833,10.17043303,9.952252981,10.14414156,9.514965477,10.23178013,10.14904208,10.14351191,10.16340278,9.928090184,9.869811992,9.511797289,8.532626856,9.413169025
245_0493065,245.0493065,8.989680544,8.478902683,9.097887841,8.534177712,8.864100889,8.82314074,8.870132912,9.790918914,8.959934077,8.766931159,8.553069412,8.827342473,9.518902741,8.707641338,8.90141098,9.247416245,9.108331667,9.119103817,9.119584368,8.631477734,8.473836172,8.914862999,9.461165379,9.014511676,8.923108242,8.79962212,9.298515564,8.949962562,8.941616412,8.634773344,8.621677626,8.639070139,8.650880721,8.562332982,8.825598368,8.815532664,8.729715198,8.642815564,9.790072287,8.861976511,8.934827492,8.419394619,8.875241756,8.611761654,8.943115562,9.029196166,8.781532119,9.030072613,8.480990809,8.846932535,8.809057362,8.639754225,8.817119281,8.374693803,8.751976212,8.551677261,8.950973807,8.732439217,8.89503189,8.870363309,8.813705727,9.828542392,8.972412081,9.063998976,9.148845008,8.843109382,8.542087378,8.815965527,8.608003445,8.956818139,8.7261162,8.612520109,9.982360633,8.895890332,9.254008789,8.866721152,8.787024916,8.669340317,8.808051486,8.659071486,8.519481974,9.030706927,9.458173602,9.101811837,9.04093604,9.048697721,8.791648577,9.501400995,8.748391355,9.026090608,8.744135431,8.658216598,8.639666064,8.617805974,10.49379614,9.091934316,9.021494399,8.896038797,8.981808956,8.847576601,9.276105411,9.153743796,8.600257174,8.764717718,8.780156473,8.862130694,8.944572508,8.904688038,8.520233543,8.600612632,9.429865278,9.006203086,9.036210182,9.0197821,8.56550233,8.667076836,8.703133503,8.753850222,9.233581898,8.957716364,9.028103901,8.592951789,8.891739104,8.81164791,8.53323134,9.180333455,8.721386079,8.846016397,8.69597462,10.48267513,10.82410597,8.82086456,8.491556532,8.61157805,8.472340592,8.591054073,8.871288861,9.032868479,8.963517045,8.58534832,9.349368474,8.726566348,8.573852745,9.455783989,9.737642527,8.621399115,8.692745815,8.744121274,8.723420475
245_595879,245.595879,8.83501022,8.660221585,8.610354359,8.340786125,8.903397346,9.532726149,9.041247011,9.640797628,8.907842246,8.71987114,8.791794378,8.717670264,9.336880404,9.101786244,9.117862938,9.113294549,9.281913746,9.731337343,8.823339629,8.687399451,8.762000717,9.368993309,8.971276636,9.134394846,9.353752977,8.922831154,9.749329999,9.476760067,9.094654012,8.88705509,9.000079924,8.63784407,8.83283941,8.715498108,8.98654973,9.218460727,9.122217097,8.893787302,9.367839676,8.816645727,9.110372613,9.178019501,8.752762709,9.087785792,9.353249605,9.173475374,8.73114158,8.996863515,8.76527967,9.22804642,9.332141265,9.142343936,9.183639289,8.753216021,8.572573424,8.735887663,8.618094733,8.924024577,9.406531461,8.744904484,8.829514863,9.916603737,9.070839058,8.954986343,9.736088611,8.660511339,8.742160287,8.763585735,9.077943596,8.83925895,9.156461849,8.900292091,9.563184164,9.041504992,8.665572016,8.995039568,8.668268779,8.632064111,9.443829676,8.452560705,8.90437787,9.285136298,9.411057662,8.831423054,9.557767897,9.586625469,8.798324566,10.07605146,8.717034202,9.045796912,8.866475783,8.879609801,8.914378755,9.041744365,10.97293432,9.165991739,9.285059055,9.10744096,8.802956253,8.93408813,9.281735815,9.206907839,8.559694835,8.706789284,8.906659125,8.852457971,9.03531958,8.729640846,8.889307579,9.124167649,9.567639632,9.321795942,9.348867054,9.078107491,8.669914045,8.552480249,9.318270715,9.045396864,9.837842727,8.783515632,9.172052533,8.711009808,8.945682616,8.862811647,8.662297475,9.302123261,8.843114808,9.265358706,9.190096643,10.48267513,8.887453382,8.853206687,8.658220624,9.347020534,8.926284067,8.525098785,8.747388965,8.952048201,9.183659471,8.543823479,9.174966154,8.902876655,8.42209602,8.893478427,9.946919418,8.909198791,9.106430541,8.485806545,9.23739818
